Farm_ID,Farmer_Type,Crop_Type,Season,Region,Soil_Type,Rainfall_mm,Temperature_C,Area_Hectare,Yield_ton_per_hectare,Total_Production_ton,Seed_Cost_INR,Fertilizer_Cost_INR,Pesticide_Cost_INR,Labor_Cost_INR,Irrigation_Cost_INR,Total_Cost_INR,Market_Price_per_ton_INR,Total_Revenue_INR,Net_Profit_INR
6919,Large,Cotton,Rabi,North,Clay,1073.34,13.46,8.54,2.1948212686070874,18.74,29134.47,48919.65,19512.89,127347.79,30741.62,255656.41999999998,55000,1030700.0,775043.58
6920,Large,Wheat,Kharif,North,Loamy,1443.98,32.18,5.37,4.065776596097158,21.83,29786.06,18968.52,8324.55,63890.41,34417.96,155387.5,21000,458430.0,303042.5
6921,Medium,Wheat,Zaid,East,Silt,749.69,32.61,4.12,3.640913216236163,15.0,24687.07,23173.78,9522.02,41898.94,10154.57,109436.38,21000,315000.0,205563.62
6922,Medium,Cotton,Zaid,East,Sandy,2443.52,21.65,6.54,3.259292312972833,21.32,19132.01,48601.4,20661.18,50323.53,14411.85,153129.97,55000,1172600.0,1019470.03
6923,Small,Potato,Kharif,West,Sandy,469.07,34.02,2.55,18.8509544630572,48.07,6338.63,11969.3,8375.33,22920.69,8540.52,58144.47,12000,576840.0,518695.53
6924,Medium,Maize,Kharif,North,Sandy,508.54,30.28,8.81,5.083456654239099,44.79,21454.06,78455.7,33172.57,51737.39,55455.84,240275.55999999997,18000,806220.0,565944.44
6925,Medium,Potato,Zaid,East,Loamy,1801.73,26.11,11.97,20.732888853488703,248.17,42014.01,49175.5,37014.2,89989.13,39987.39,258180.23000000004,12000,2978040.0,2719859.77
6926,Large,Sugarcane,Zaid,South,Loamy,1961.14,24.75,7.41,70.29299568372103,520.87,38791.9,37493.95,29558.33,62243.92,19399.02,187487.12,3500,1823045.0,1635557.88
6927,Medium,Sugarcane,Zaid,West,Silt,2439.39,15.06,10.35,69.49645124957854,719.29,51784.36,61601.99,19237.37,138729.55,44987.29,316340.56,3500,2517515.0,2201174.44
6928,Small,Wheat,Kharif,Central,Clay,1466.98,26.87,2.48,3.3574191945167664,8.33,6917.46,19990.13,3630.56,14695.81,14561.01,59794.97,21000,174930.0,115135.03
6929,Medium,Sugarcane,Zaid,East,Loamy,665.05,16.37,9.99,69.53617660991034,694.67,41347.79,56029.6,12908.14,90905.19,63070.96,264261.68,3500,2431345.0,2167083.32
6930,Small,Maize,Zaid,East,Silt,2363.44,30.37,10.94,5.706371879388328,62.43,37700.83,81107.27,30126.24,110698.62,28648.31,288281.27,18000,1123740.0,835458.73
6931,Large,Wheat,Zaid,North,Loamy,2456.52,28.65,10.15,4.717996500830012,47.89,54072.52,31364.39,20697.21,147942.65,29378.9,283455.67,21000,1005690.0,722234.33
6932,Small,Sugarcane,Rabi,West,Silt,2331.73,20.13,7.71,69.7196538854166,537.54,40220.71,24313.57,12411.76,67455.81,15778.29,160180.13999999998,3500,1881390.0,1721209.86
6933,Medium,Rice,Rabi,North,Sandy,2217.64,18.92,11.15,5.048688739569281,56.29,58432.11,35988.68,18272.12,165041.96,84838.87,362573.74,22000,1238380.0,875806.26
6934,Large,Rice,Kharif,North,Loamy,470.66,25.33,11.56,4.808730280105735,55.59,47408.24,36285.94,23592.3,115367.72,52947.29,275601.49,22000,1222980.0,947378.51
6935,Medium,Rice,Zaid,West,Sandy,2180.72,26.35,9.88,4.553654581121962,44.99,51671.02,41761.29,30218.51,119656.67,19818.77,263126.26,22000,989780.0,726653.74
6936,Large,Rice,Zaid,South,Clay,2397.1,34.34,6.79,4.171411096330937,28.32,33498.02,44648.05,19041.98,40212.37,39631.22,177031.64,22000,623040.0,446008.36
6937,Large,Potato,Kharif,East,Sandy,1515.09,20.51,10.11,19.864746044121944,200.83,41441.32,78275.29,34149.14,120117.0,62999.38,336982.13,12000,2409960.0,2072977.87
6938,Medium,Rice,Kharif,North,Clay,1999.69,23.3,4.78,4.91808805948994,23.51,24335.11,30619.65,9340.52,28558.02,18852.72,111706.02,22000,517220.0,405513.98
6939,Medium,Wheat,Kharif,East,Loamy,1753.97,21.61,4.49,3.463508303698338,15.55,15748.42,15660.34,14110.65,46431.11,9617.83,101568.35,21000,326550.0,224981.65
6940,Large,Cotton,Zaid,West,Clay,933.73,23.04,4.5,2.9171955326328245,13.13,23036.54,32497.79,16243.91,37579.71,35854.72,145212.67,55000,722150.0,576937.33
6941,Large,Potato,Rabi,South,Sandy,1592.54,27.88,2.79,19.68605048751248,54.92,12536.85,17626.53,9807.26,22936.72,10503.99,73411.35,12000,659040.0,585628.65
6942,Medium,Cotton,Kharif,Central,Loamy,2256.62,27.61,7.66,2.263886999733618,17.34,41727.96,37512.11,22804.43,44713.03,19089.08,165846.61,55000,953700.0,787853.39
6943,Small,Wheat,Zaid,South,Silt,1392.05,22.12,8.11,3.8320655418456457,31.08,45167.29,32933.32,28777.88,96543.17,62993.58,266415.24,21000,652680.0,386264.76
6944,Medium,Wheat,Kharif,West,Loamy,1598.32,28.87,10.39,3.101271516264583,32.22,36935.75,36219.85,13141.64,109469.29,34153.17,229919.7,21000,676620.0,446700.3
6945,Large,Maize,Zaid,South,Silt,1469.22,29.25,8.49,5.041237498906392,42.8,26755.47,50671.48,20643.78,75797.58,49821.27,223689.58,18000,770400.0,546710.42
6946,Medium,Potato,Kharif,Central,Sandy,921.29,26.75,9.47,20.449991888201094,193.66,29549.6,76206.23,17444.12,139836.89,47141.99,310178.82999999996,12000,2323920.0,2013741.17
6947,Small,Cotton,Zaid,North,Loamy,1716.06,24.67,8.42,2.076028860738504,17.48,27823.65,30346.68,20775.0,44653.38,56407.98,180006.69,55000,961400.0,781393.31
6948,Medium,Rice,Kharif,South,Silt,1420.83,14.18,8.52,4.910947553774655,41.84,18768.06,30983.08,11756.37,97710.03,22574.49,181792.03,22000,920480.0,738687.97
6949,Large,Wheat,Rabi,West,Sandy,811.6,27.16,4.42,3.387698097102831,14.97,25304.18,20539.22,5887.03,43073.39,29095.94,123899.76000000001,21000,314370.0,190470.24
6950,Medium,Rice,Kharif,South,Clay,2269.83,31.96,11.61,5.2841036642164285,61.35,28977.71,61302.25,15445.21,157220.32,53840.89,316786.38,22000,1349700.0,1032913.62
6951,Large,Cotton,Kharif,Central,Silt,2390.1,18.03,7.85,4.340391086575621,34.07,43267.76,70319.4,10011.25,100311.21,22362.83,246272.45,55000,1873850.0,1627577.55
6952,Large,Potato,Rabi,West,Clay,421.82,33.78,7.25,19.241732604303998,139.5,28639.48,45212.07,17855.04,47596.65,42921.65,182224.88999999998,12000,1674000.0,1491775.11
6953,Medium,Sugarcane,Kharif,South,Loamy,1669.17,28.42,10.24,69.4914374307554,711.59,57358.37,81595.63,13909.81,89176.11,76103.67,318143.58999999997,3500,2490565.0,2172421.41
6954,Large,Sugarcane,Rabi,West,Silt,1213.1,18.65,5.34,70.40616240118418,375.97,30600.15,23243.96,18785.54,64413.56,21120.76,158163.97,3500,1315895.0,1157731.03
6955,Large,Wheat,Zaid,Central,Sandy,1457.1,16.56,1.61,3.8274198008660543,6.16,8508.59,13620.57,2995.4,14704.44,10632.65,50461.65,21000,129360.0,78898.35
6956,Small,Maize,Rabi,North,Sandy,1122.43,18.87,3.26,4.795402582303926,15.63,11826.81,24329.22,12629.69,38648.45,9446.64,96880.81,18000,281340.0,184459.19
6957,Small,Rice,Rabi,Central,Clay,1343.59,33.25,9.79,4.11710162803285,40.31,35732.18,49006.78,26449.39,133757.93,77789.84,322736.12,22000,886820.0,564083.88
6958,Small,Wheat,Zaid,North,Sandy,1011.55,19.01,8.92,3.617646304255674,32.27,52322.16,67134.33,25868.14,109105.17,55544.24,309974.04,21000,677670.0,367695.96
6959,Small,Maize,Rabi,East,Loamy,558.73,31.13,1.85,5.0206577163181425,9.29,6191.98,15390.34,5305.69,19249.3,9846.24,55983.549999999996,18000,167220.0,111236.45
6960,Large,Rice,Rabi,Central,Loamy,964.47,27.28,1.3,4.275110874134365,5.56,4738.05,6704.01,2599.91,16813.75,6281.13,37136.85,22000,122320.0,85183.15
6961,Medium,Cotton,Zaid,North,Clay,1774.73,27.31,7.65,2.1272979373069467,16.27,24200.02,61121.14,27608.53,105357.33,45302.75,263589.77,55000,894850.0,631260.23
6962,Large,Sugarcane,Kharif,East,Silt,410.84,35.87,11.29,69.0428142779599,779.49,45779.75,64024.42,44908.44,101990.24,75887.93,332590.77999999997,3500,2728215.0,2395624.22
6963,Large,Maize,Kharif,East,Sandy,1142.01,36.49,2.51,5.190283743444256,13.03,11148.72,18755.44,3727.28,34052.85,6866.63,74550.92,18000,234540.0,159989.08
6964,Large,Rice,Rabi,East,Loamy,393.06,27.03,6.81,4.800421139105258,32.69,31681.34,32458.27,16863.7,88795.36,40651.67,210450.33999999997,22000,719180.0,508729.66
6965,Medium,Wheat,Kharif,West,Silt,1083.79,13.83,9.84,3.847688852821078,37.86,25918.04,70305.76,24697.82,89600.96,73950.47,284473.05000000005,21000,795060.0,510586.95
6966,Small,Rice,Kharif,Central,Loamy,492.75,16.51,6.58,4.9262460440642695,32.41,22282.17,54328.68,22024.67,36721.26,23967.67,159324.45,22000,713020.0,553695.55
6967,Large,Wheat,Rabi,Central,Loamy,1047.21,38.56,4.54,3.926647485323792,17.83,27166.78,26685.24,10402.67,63594.6,30141.35,157990.64,21000,374430.0,216439.36
6968,Large,Sugarcane,Zaid,Central,Silt,2143.79,15.77,9.59,69.87372797523862,670.09,21925.67,73565.78,29076.82,70254.02,25295.85,220118.13999999998,3500,2345315.0,2125196.86
6969,Small,Sugarcane,Kharif,Central,Silt,1649.5,35.39,9.37,70.02062350121027,656.09,32690.84,59415.77,19452.0,128986.6,69313.74,309858.95,3500,2296315.0,1986456.05
6970,Large,Rice,Rabi,West,Sandy,1801.05,27.13,10.05,4.343546630747478,43.65,28614.89,81351.93,11918.25,121057.63,22391.97,265334.67000000004,22000,960300.0,694965.33
6971,Medium,Rice,Zaid,Central,Clay,1408.36,15.19,11.37,4.122050180761182,46.87,35550.39,50287.35,27050.83,169405.09,23361.29,305654.94999999995,22000,1031140.0,725485.05
6972,Large,Wheat,Kharif,North,Clay,2329.24,37.75,2.23,2.8319892054547435,6.32,8627.72,7003.02,7278.91,15777.42,9503.55,48190.619999999995,21000,132720.0,84529.38
6973,Large,Wheat,Zaid,East,Loamy,1490.55,37.99,4.42,4.037772635950418,17.85,26282.65,31034.41,13005.32,34877.87,22901.26,128101.51,21000,374850.0,246748.49
6974,Small,Maize,Rabi,West,Clay,529.45,29.23,11.84,4.958424424656392,58.71,62154.67,90724.69,30533.32,70155.6,55950.12,309518.4,18000,1056780.0,747261.6
6975,Large,Maize,Zaid,West,Loamy,2352.83,22.89,7.34,4.372170952629102,32.09,21746.95,25478.76,27455.47,109297.46,22723.35,206701.99000000002,18000,577620.0,370918.01
6976,Large,Maize,Zaid,Central,Silt,592.74,29.01,8.21,5.355786897658044,43.97,20933.67,57075.13,20076.7,91919.83,55921.17,245926.5,18000,791460.0,545533.5
6977,Medium,Rice,Rabi,East,Loamy,2498.17,29.58,10.67,3.220209961814235,34.36,47212.52,45479.64,22273.28,82046.99,66381.36,263393.79,22000,755920.0,492526.21
6978,Small,Potato,Kharif,North,Sandy,1257.85,29.42,8.45,19.97048474747652,168.75,46519.82,75532.92,18494.35,83131.86,61360.05,285039.0,12000,2025000.0,1739961.0
6979,Small,Potato,Kharif,East,Loamy,461.67,32.54,8.36,20.376370628540226,170.35,23416.78,64347.63,26511.07,122988.99,17753.47,255017.94000000003,12000,2044200.0,1789182.06
6980,Medium,Potato,Zaid,South,Loamy,2201.02,13.88,1.7,20.39421551372655,34.67,4727.19,6676.98,3377.68,14406.27,6913.37,36101.49,12000,416040.0,379938.51
6981,Large,Potato,Zaid,East,Sandy,504.34,14.87,6.33,19.123452775693448,121.05,29981.47,37031.22,18487.49,82818.4,20170.85,188489.43000000002,12000,1452600.0,1264110.57
6982,Small,Maize,Zaid,North,Sandy,683.75,19.92,8.24,5.055734279422477,41.66,26275.72,63661.79,17776.68,51950.16,47991.0,207655.35,18000,749880.0,542224.65
6983,Small,Rice,Zaid,North,Clay,1218.16,21.79,9.78,4.491517715995589,43.93,21183.0,59956.81,26672.05,120008.98,76775.46,304596.3,22000,966460.0,661863.7
6984,Large,Potato,Kharif,North,Silt,1787.61,29.86,5.25,19.84908448656498,104.21,16851.85,46578.7,8867.26,46300.2,19844.56,138442.57,12000,1250520.0,1112077.43
6985,Large,Sugarcane,Rabi,West,Silt,566.51,16.81,1.92,70.847279286765,136.03,5457.98,10743.82,3064.91,13322.26,13687.79,46276.76,3500,476105.0,429828.24
6986,Small,Cotton,Rabi,West,Sandy,1669.78,27.15,4.71,3.243567757743172,15.28,15592.77,39193.31,12345.75,65032.11,33927.95,166091.89,55000,840400.0,674308.11
6987,Large,Sugarcane,Rabi,South,Silt,2016.85,17.19,5.44,69.95147901007329,380.54,28602.97,19334.38,9816.36,57114.11,20235.64,135103.46000000002,3500,1331890.0,1196786.54
6988,Small,Rice,Zaid,East,Loamy,571.69,21.95,9.14,5.048022670601773,46.14,42896.41,57528.1,11830.55,80013.43,22552.89,214821.38,22000,1015080.0,800258.62
6989,Large,Rice,Zaid,Central,Silt,1724.66,38.19,0.73,4.173773969391864,3.05,2276.84,6549.31,1308.3,6600.91,5253.17,21988.53,22000,67100.0,45111.47
6990,Large,Cotton,Rabi,South,Sandy,2409.53,37.08,4.94,2.6929012229643146,13.3,17954.97,34933.33,10794.79,28303.36,33626.07,125612.52000000002,55000,731500.0,605887.48
6991,Medium,Wheat,Kharif,Central,Silt,2428.27,38.69,5.65,3.6401547588484564,20.57,16134.5,22164.67,11053.64,56093.45,32387.13,137833.38999999998,21000,431970.0,294136.61
6992,Large,Wheat,Rabi,Central,Sandy,655.66,28.56,6.83,4.569405715265802,31.21,28785.01,47562.15,19287.14,83693.97,29371.45,208699.72000000003,21000,655410.0,446710.28
6993,Medium,Wheat,Kharif,South,Clay,1971.35,26.04,11.65,4.236875698238762,49.36,33843.36,64682.34,24146.53,154138.3,38435.43,315245.95999999996,21000,1036560.0,721314.04
6994,Large,Maize,Zaid,East,Sandy,2162.59,35.77,9.02,5.453365743125507,49.19,51495.52,65169.46,14206.43,120106.54,35828.44,286806.39,18000,885420.0,598613.61
6995,Small,Wheat,Rabi,Central,Loamy,2255.72,14.23,3.06,4.2045280613127405,12.87,9422.25,15632.28,11416.43,41118.8,8068.83,85658.59000000001,21000,270270.0,184611.41
6996,Small,Maize,Rabi,West,Loamy,1012.1,39.4,7.79,4.60265227050287,35.85,37766.61,46477.69,21306.87,105015.33,54177.59,264744.08999999997,18000,645300.0,380555.91
6997,Large,Maize,Zaid,West,Loamy,894.26,24.95,4.48,4.859437042691163,21.77,16019.68,19277.35,7548.21,43407.35,12663.0,98915.59,18000,391860.0,292944.41
6998,Large,Wheat,Kharif,South,Sandy,405.29,30.92,9.83,3.600306202397108,35.39,54795.37,38984.39,19606.96,91721.83,27652.63,232761.18,21000,743190.0,510428.82
6999,Small,Wheat,Rabi,Central,Sandy,1178.84,32.4,2.47,4.342818297977245,10.73,8056.53,11834.63,6691.88,15091.17,18094.62,59768.83,21000,225330.0,165561.17
7000,Large,Cotton,Rabi,South,Loamy,572.7,29.61,2.16,2.4304829577555997,5.25,4457.53,16534.62,2996.42,17097.23,13250.89,54336.69,55000,288750.0,234413.31
7001,Medium,Potato,Kharif,West,Silt,2029.77,36.96,1.67,19.897725469879994,33.23,4048.8,12959.72,3594.91,12115.7,5908.16,38627.29,12000,398760.0,360132.71
7002,Medium,Cotton,Rabi,South,Sandy,614.53,20.07,6.76,2.1813796132307743,14.75,15355.12,42325.83,10539.02,75065.59,24573.29,167858.85,55000,811250.0,643391.15
7003,Medium,Maize,Rabi,Central,Silt,2101.59,26.9,1.92,5.09851558938413,9.79,6220.85,7911.69,4019.68,15816.83,13822.77,47791.82000000001,18000,176220.0,128428.18
7004,Medium,Cotton,Zaid,Central,Clay,536.75,24.05,0.98,1.7809800125045552,1.75,4595.84,7697.66,2261.05,10122.39,5413.96,30090.899999999998,55000,96250.0,66159.1
7005,Medium,Maize,Kharif,West,Clay,1357.35,31.72,4.32,5.695184924073988,24.6,17558.72,35431.14,11446.84,37920.8,19458.98,121816.48,18000,442800.0,320983.52
7006,Large,Rice,Rabi,North,Clay,1146.2,23.06,9.68,4.688389845696907,45.38,29001.85,34984.12,10339.26,134565.79,71507.23,280398.25,22000,998360.0,717961.75
7007,Large,Maize,Rabi,North,Clay,1623.4,37.0,2.29,5.227637813032205,11.97,13728.69,12561.85,7050.37,21177.43,7409.61,61927.950000000004,18000,215460.0,153532.05
7008,Medium,Maize,Zaid,East,Loamy,1441.3,25.73,4.62,5.00685312796272,23.13,10454.13,29132.71,17258.22,61819.37,24320.83,142985.26,18000,416340.0,273354.74
7009,Large,Cotton,Rabi,West,Sandy,1616.98,27.01,5.51,2.10858968088108,11.62,24755.57,43173.53,10502.23,29819.93,41761.04,150012.30000000002,55000,639100.0,489087.7
7010,Large,Potato,Zaid,East,Clay,302.12,25.82,10.57,20.203534276630428,213.55,55033.05,71800.1,13862.5,56316.7,51532.99,248545.34000000003,12000,2562600.0,2314054.66
7011,Medium,Rice,Rabi,West,Loamy,580.51,29.43,5.98,3.944411793845348,23.59,34875.71,32724.41,22162.65,73585.45,22496.13,185844.34999999998,22000,518980.0,333135.65
7012,Large,Sugarcane,Zaid,Central,Clay,1437.66,26.29,6.39,69.61797482503701,444.86,21839.07,36944.71,14568.58,77297.51,50905.54,201555.41,3500,1557010.0,1355454.59
7013,Large,Sugarcane,Kharif,West,Sandy,805.27,38.25,3.43,70.0926871600106,240.42,14682.88,19119.25,10508.41,17952.67,17674.55,79937.76,3500,841470.0,761532.24
7014,Large,Potato,Kharif,South,Clay,467.9,15.67,8.19,19.79968881358592,162.16,24624.84,30804.39,23271.8,80894.95,36577.26,196173.24,12000,1945920.0,1749746.76
7015,Medium,Sugarcane,Rabi,East,Clay,778.94,12.38,0.8,68.63277996447216,54.91,1707.66,6173.08,2852.45,4395.98,3188.78,18317.949999999997,3500,192185.0,173867.05
7016,Large,Rice,Rabi,West,Silt,2015.69,26.61,11.59,4.711526700549118,54.61,47180.42,39230.18,28537.66,77266.19,45474.45,237688.90000000002,22000,1201420.0,963731.1
7017,Small,Wheat,Zaid,East,Silt,1491.73,33.41,6.23,3.6691122587332448,22.86,27179.29,44334.73,19351.6,91132.38,18439.89,200437.89,21000,480060.0,279622.11
7018,Small,Rice,Zaid,West,Silt,718.17,30.15,1.21,3.811456954936549,4.61,3752.23,4741.41,1380.27,10165.93,8083.7,28123.54,22000,101420.0,73296.46
7019,Medium,Cotton,Kharif,North,Silt,335.15,38.96,6.93,2.364715409663603,16.39,20300.21,38221.43,7135.64,67175.56,30390.03,163222.87,55000,901450.0,738227.13
7020,Small,Maize,Rabi,East,Clay,1086.71,17.1,6.41,5.5748788352108685,35.73,20023.4,23888.61,21368.24,75806.93,34663.49,175750.66999999998,18000,643140.0,467389.33
7021,Medium,Maize,Zaid,Central,Clay,1086.43,31.43,3.27,5.591966620450359,18.29,13398.25,21411.11,10820.1,46445.04,19784.07,111858.57,18000,329220.0,217361.43
7022,Small,Cotton,Kharif,Central,Silt,1917.28,34.84,2.9,2.508007255140237,7.27,13693.51,24382.75,4227.52,18815.96,14908.4,76028.14,55000,399850.0,323821.86
7023,Small,Cotton,Kharif,West,Sandy,2322.76,37.54,3.61,2.4220816434981582,8.74,17626.3,24016.63,10295.38,26239.56,13859.26,92037.12999999999,55000,480700.0,388662.87
7024,Small,Maize,Zaid,Central,Loamy,1118.43,26.8,1.99,5.232522538384105,10.41,6185.62,10663.27,3987.17,21086.52,13262.35,55184.93,18000,187380.0,132195.07
7025,Medium,Potato,Rabi,Central,Clay,1813.89,22.17,6.61,20.091225740074112,132.8,35859.58,57028.2,10502.5,76737.19,34334.94,214462.41,12000,1593600.0,1379137.59
7026,Medium,Wheat,Kharif,East,Silt,1696.79,38.75,10.61,4.0964856247053,43.46,41814.7,50705.18,40472.16,99214.9,30327.13,262534.07,21000,912660.0,650125.93
7027,Large,Wheat,Zaid,West,Loamy,1228.58,34.16,11.12,4.121391458231896,45.83,46620.98,50439.15,42277.13,128242.3,38452.52,306032.08,21000,962430.0,656397.92
7028,Medium,Wheat,Kharif,East,Silt,444.96,25.18,11.46,4.386798603220058,50.27,33386.22,83563.59,34671.7,58609.02,37318.14,247548.66999999998,21000,1055670.0,808121.33
7029,Small,Cotton,Rabi,West,Silt,1341.62,30.23,7.4,3.4358193798634398,25.43,26141.88,64684.91,29476.64,51623.34,35920.68,207847.45,55000,1398650.0,1190802.55
7030,Small,Maize,Zaid,Central,Sandy,1079.1,19.8,7.65,6.5393414265669545,50.03,16880.06,58678.45,11710.71,102282.0,19350.35,208901.57,18000,900540.0,691638.43
7031,Medium,Potato,Rabi,West,Sandy,1510.43,29.22,4.07,19.97532269797018,81.3,17537.94,21633.54,14182.26,51115.16,23506.11,127975.01,12000,975600.0,847624.99
7032,Medium,Maize,Rabi,West,Clay,575.87,27.12,10.68,4.968696988833212,53.07,53351.79,49678.99,28655.81,121294.37,76892.85,329873.81,18000,955260.0,625386.19
7033,Medium,Maize,Kharif,South,Silt,1893.33,13.1,6.11,5.320690459321027,32.51,25503.49,35322.55,9438.33,64078.82,37011.73,171354.92,18000,585180.0,413825.08
7034,Large,Potato,Rabi,West,Loamy,2033.05,36.24,3.71,20.06095548688796,74.43,12265.86,27619.01,10661.13,25976.55,13310.39,89832.93999999999,12000,893160.0,803327.06
7035,Small,Rice,Kharif,South,Clay,1154.62,25.73,11.61,4.496836136578265,52.21,61985.66,54368.23,46164.58,89600.61,56117.51,308236.59,22000,1148620.0,840383.41
7036,Large,Potato,Zaid,East,Sandy,685.61,25.43,8.61,19.834625432902307,170.78,19204.97,69187.55,14350.62,126070.03,31120.24,259933.40999999997,12000,2049360.0,1789426.59
7037,Large,Rice,Zaid,South,Clay,1671.87,19.94,5.84,5.018028177173492,29.31,17490.44,39819.87,14039.37,29308.02,23539.74,124197.44,22000,644820.0,520622.56
7038,Small,Sugarcane,Kharif,East,Clay,2402.79,17.5,1.29,70.61918428675533,91.1,2838.16,7609.0,1670.35,12141.22,8275.95,32534.68,3500,318850.0,286315.32
7039,Small,Rice,Kharif,West,Silt,1841.11,20.16,2.11,4.818218681269571,10.17,7537.0,7473.68,3776.5,10766.97,11538.73,41092.880000000005,22000,223740.0,182647.12
7040,Medium,Wheat,Kharif,East,Loamy,571.66,30.2,2.76,4.033088203120411,11.13,8283.91,15243.02,5212.15,23249.27,8699.7,60688.05,21000,233730.0,173041.95
7041,Medium,Wheat,Rabi,Central,Sandy,1173.88,14.73,10.88,3.6577647521729215,39.8,51465.98,48280.96,29599.12,89764.06,69958.73,289068.85,21000,835800.0,546731.15
7042,Large,Potato,Zaid,West,Clay,2313.81,21.32,11.67,20.362855568746895,237.63,27007.14,70656.04,14006.17,71869.03,92399.05,275937.43,12000,2851560.0,2575622.57
7043,Medium,Wheat,Zaid,South,Clay,1695.73,39.4,3.57,3.991721894543394,14.25,7620.84,24716.83,13039.18,20328.64,23814.45,89519.94,21000,299250.0,209730.06
7044,Medium,Wheat,Rabi,North,Silt,623.73,19.6,6.23,4.197169741973369,26.15,26238.88,30580.6,24171.91,84239.23,29349.04,194579.66,21000,549150.0,354570.34
7045,Small,Sugarcane,Kharif,West,Clay,1894.1,39.07,9.61,70.09170076253196,673.58,47919.88,75700.89,29220.36,79204.72,32065.26,264111.11,3500,2357530.0,2093418.89
7046,Small,Wheat,Zaid,Central,Loamy,1077.74,14.93,4.92,3.699726004274658,18.2,19057.13,40361.53,14810.52,52136.72,18150.71,144516.61000000002,21000,382200.0,237683.39
7047,Medium,Cotton,Rabi,East,Silt,1376.98,34.23,6.16,2.596750671048593,16.0,19250.46,27200.8,11708.0,77425.87,14644.43,150229.56,55000,880000.0,729770.44
7048,Small,Cotton,Kharif,South,Sandy,1213.1,24.31,10.71,3.2177751512841084,34.46,42778.36,33918.58,39398.54,111251.15,40950.91,268297.54000000004,55000,1895300.0,1627002.46
7049,Medium,Cotton,Zaid,South,Clay,1896.53,17.45,2.89,2.0451840501795586,5.91,9690.7,11643.58,10003.6,27090.26,17083.18,75511.32,55000,325050.0,249538.68
7050,Small,Rice,Kharif,Central,Clay,779.39,34.05,11.93,4.663200999791421,55.63,37996.88,68257.24,16164.54,118004.34,76417.54,316840.54,22000,1223860.0,907019.46
7051,Small,Potato,Rabi,Central,Silt,1154.41,12.2,5.75,19.721152965500234,113.4,21784.67,40454.59,18110.14,76787.9,30423.2,187560.5,12000,1360800.0,1173239.5
